JobTitle,Company,JobLocation,PostDate,ExtractDate,Summary,Salary,JobUrl
,"Infinity Consulting Solutions, Inc.",,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=1136043&s=58&guid=000001868a10a213a0533c2711e00e28&src=GD_JOB_AD&t=SR&vt=w&cs=1_d3ca4cc7&cb=1677353591591&jobListingId=1008491779424&jrtk=3-0-1gq5118hpjm59801-1gq5118idkf3d800-6bb7bf7e07a5bf2c-
,Deloitte,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=1136043&s=58&guid=000001868a10a213a0533c2711e00e28&src=GD_JOB_AD&t=SR&vt=w&cs=1_c9d4b4c3&cb=1677353591591&jobListingId=1008492532363&jrtk=3-0-1gq5118hpjm59801-1gq5118idkf3d800-cb7c1c2efbbf4149-
,Actalent,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=1110586&s=58&guid=000001868a10a213a0533c2711e00e28&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f618d00c&cb=1677353591591&jobListingId=1008492752613&cpc=451933188B21919D&jrtk=3-0-1gq5118hpjm59801-1gq5118idkf3d800-2b12d97d554eddb4--6NYlbfkN0ChYVx_I3yfZ_JDY3EFoivtqvi_stwnZ_kRt8Dowt_l_d1ydueao4NE-oUleRJ4yhhf_aBcRD1gTBkl3ZnLu-1YKMPW35a-zhvXu7XxnU_rjtI1Brjxn_0BPQrHHqoVJPV1-bjU1cgB4N-pcUfLuISrcBk-9w9iO67mi5b4kDsxVYmx3iqjWx51o2tx7biI8fAEAdAc4w3V8gl-w69WYC7Yxl7yeimaSdqj9tUsEiAnd_od3FdK_waEVSV8IoZsGuUztHjFulg_nTGK6s8_fdfEQgIwmh4KAoLUCvxoaFi61T9tSAs5dbLI2c4zr8QVI0j2LZyCAjykILYd-bkqxhwWKkg_IpCxyaH2Pqm_51FuWfy7eHsPPwXWMKcQG1DMV5czf_wjcOmfhi5SNBtsOfhzLH0yVvmYqa6cf6NhFvZ271c35avKC5OKkt0jMpVYjebpjGkZqNNf2srCR1Y22kW1CPhKuFic6tWgNCzTeOO1Vbobii7a9CmqfodfLqkQwodEYK5WseWIqLZy81OE7eLHtiXZXnmlL7tWjrtjtBOxle3fs6-sWZBJItFrDCXvUfp16T7UkBRemiEkZIo9VKP8lJ9bjZK1ahzSnbpuin6VcsxEuIxFkmUroaOIxlUEwy9PTijQYlXOlx54FbZggGetKFARvHjp51bqmquRzVx_zpoA85ra4B7To2Txgz0GB1ipO4Yxms6l9lLYaRvVeNVsG2ZbVpOhpHxDzZdsG1Eb4wwBdr-07FDccdcVmHLK3A9jAn4wJnO3uXP2pwMoFQSmLKQssvtPK7bzcHBUr44ma6xl-uYqYKVS0kj9Fi0Id-0Rf_albJdTHfMwtGEdNriLscwNW0IFHnlO1iMwyFwyECGfgiUX6knM7AE-rUEoLwcdcUOC23F6mg_Rn3XmohgOd5fpiI-_aTqjW9JvarjRHKk2qzL2pYlCE-nx-QtXZzJHzYr7VAqY-MYF90b5gra2ew_sXB5vyTA_HAsOztZ9EAlEsmFNoSiFGiRFpwvWCoLU5Tw7NKep7T7EY3Xht9duJTZHIzkRgimqQMXdMxgNZwcsyy1if4vhtCiXWwVBpSAUKUSUx7e1Q1bqfAE0Tijphb668On3azwrPQw-ivef9g%3D%3D
,WebTPA,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=1136043&s=58&guid=000001868a10a213a0533c2711e00e28&src=GD_JOB_AD&t=SR&vt=w&cs=1_a5a69bae&cb=1677353591591&jobListingId=1008492017899&jrtk=3-0-1gq5118hpjm59801-1gq5118idkf3d800-a2822f69f6c403ce-
,Purple Drive Technologies,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=1136043&s=58&guid=000001868a10a213a0533c2711e00e28&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9ebd74e6&cb=1677353591591&jobListingId=1008491979160&jrtk=3-0-1gq5118hpjm59801-1gq5118idkf3d800-e5957645334b6c91-
,Deloitte,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=1136043&s=58&guid=000001868a10a213a0533c2711e00e28&src=GD_JOB_AD&t=SR&vt=w&cs=1_ccbedbaf&cb=1677353591591&jobListingId=1008492533201&jrtk=3-0-1gq5118hpjm59801-1gq5118idkf3d800-1e7dcf07c599408a-
,"Infinity Consulting Solutions, Inc.",,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=1136043&s=58&guid=000001868a10a213a0533c2711e00e28&src=GD_JOB_AD&t=SR&vt=w&cs=1_32d73169&cb=1677353591591&jobListingId=1008491779404&jrtk=3-0-1gq5118hpjm59801-1gq5118idkf3d800-da6042e1dc201c2b-
JobTitle,Company,JobLocation,PostDate,ExtractDate,Summary,Salary,JobUrl
,Fidelity TalentSource,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=1110586&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&cs=1_1fa27970&cb=1677357490507&jobListingId=1008492644243&cpc=973E6D846143997F&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-6074120de129148f--6NYlbfkN0AoYXfdOe7El6-Ykny_IbMrQLc_ftZ75MJybi-dJXWXjsCzoyCJRRBVlF9fO0cfHB8cMZNn2JD9-ZkylXd4YcJ6l-OC83gOU1_JYYtA61XWLffhrQiq0oej7Jcw3EsuEoBpWqH4exn6xRkhL0TZ8OsnQb_KR7FktqU4nZAexObBeIMhqbxH3os1XPLznkikm17TIU6Ew00gGwAvPn1dwT5niXDtSHbMJRNIq-YOW9tlfpEwQtLBNdjUM54KAFbK3i27Mt9V4zLHKWay7LFe8aI_0oGcVqLtUEC8WIwrspm-nIK3HRH8Iuu0ghUWCzPKP1tdWV2XbpbmF2nMTGmslYteq_O9UW9vekl7g_aR-bXosEaU0Q9CwrDPKO9pWFC7Ah0SCn1ua-hij5Nu98dMlAod3ySYxd_bmI_QELHtV4BH--W-udKrmP8EG6nftehMRZCTkBzqxaFgcNxEkgtXp4URGWHBXMaSOONu9IcEghAM69e_htGA-g077JSad9-w27WWTGPWg94C7SnNgbFvriM-IOfRfgEll88CH2IG0Ik0qOLnhvsyP9PKMPPI6MHVJHsjfFD0DgOcWQ%3D%3D
,Internal Data Resources,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=1110586&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c348ee45&cb=1677357490508&jobListingId=1008491962736&cpc=1120CD366D53BFD9&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-5465f9b5bae61863--6NYlbfkN0D-IIHpRgNhhiguU_t6VlqfhfFf3-SclHiEW6RanCpGL0AEnsnTmiX299MBfDVxpfpzUT7cSkTg_Ku1jj3UMwVt-qP5X9IGdqWClNKEFJdPBWoAWtdyyVMQXfM3Qnw_TriYQpZj1cqyaeCh3rYLkZLLGiglWTifrA6LQRUYR-rIix4YdqwOjHGfN669Vd2Y_fTySnKYQwR-a62iaR7nmnh5hGccgtp7oJHp5NTnu3RNUhHwmlBdc0sRmtqgAGFqJR8V5mreLsSiUR_M8Xs1UMYCipFgDFrI7SQIPrftQm7qETNnwvfw4G-LSKPJhrqp8MYC2VE5N92KMLEhcC6ArMDwCuatESs_LoQlZkZRD9oROIG-3C21dxJHWu_7tIs7m4sfpwhKxEJUHmBC-sOH2eCalbsl1E9_69E1bYxUDmoyw6SxJzr1PVCqOBM1UqBVadX8NxMkU9T3dkGmbBEQ3pHtpVKBolspO1OP7RTefmv8Y7mXssojhOtkNSnqKKXBhp3ynjHQYjd9gASfkWG-ajntn6k9eulvNMXS1-reUSFjrASJtOuoh_-M1A0xPauWQwWi_yzbJ68ixBTUnZFHqbVNoNFU2fQeVzI%3D
,Internal Data Resources,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=1110586&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_70faff26&cb=1677357490508&jobListingId=1008491743516&cpc=1120CD366D53BFD9&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-c4a50292c42f0936--6NYlbfkN0D-IIHpRgNhhiguU_t6VlqfhfFf3-SclHiEW6RanCpGL0AEnsnTmiX299MBfDVxpfreyHrzziW_S2UIrPQsIWfP5CFWO0kV3uRCnsQ7QLAQeZJINXSAGfpIu6Rob_Dtq3-5jeXGZkRJR1y19mxOQqaeQhWN573loHOnO3ITIW42iSM080TifCBJ-MUkc0cScUyKA5x-ROCuRIxK06ouck390I_fDZeAswxbBxNaVnPEAWiOI6skqMDMpLdrMgMHi6FEG1F_HaAKVShAElzEhb4YE5p3f6pTUj4ZXSB51_-jfrhuAn5Gem8leS_rSX5ZNkg2qeRLx46YjPe36_zP9SbrWZQFBlyDANlLEZ6u35K57Q5Q-l32ElIHmVaIP08GjHUNvMyjOG_WV_wXJzpHCdXLAJG3qNpZYXogvIfic6FChXRHqiwdjQkB-LhhQBHCW-7WbIJlnePgjPDJy4bfP4NyzEPxyEtYTumXF6ybwoeWyKxANh364QXrqjPhlaonKo69A1j6Z8ArRk7tmb5wbJAgWBz4pmLs2bad_qrGj_Hr0s2qeAGilbWHLTl5u3fE03e2WiJbbznc3575X7rXiJWKSki85YLNJqg%3D
,Commercial Ideas,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=1110586&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1fc39e6f&cb=1677357490508&jobListingId=1008492004431&cpc=65CC663E25211861&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-9ad2324887026c32--6NYlbfkN0CNayYzF1mBaI40OgT78t3Q2d9IxlwDzhsYR4HK7epYUSpw8mOVO85uBc3q0vsBX_FO2hjmGQAolj-iBV_qtjm8qJkINldz2vgM4KUVaYSmJO5ZZSBOlKHvYQ8whlyDoO_yoqBoD8apdQX1pDBHaCz-xu3YoogT1ST5s2PzmRbRTzUoCAxIi2jYId0ufKx2JBCntlhopE_0kZcd3mG5_mPiQSa-Nhj7zYVyICUUQUU0usrcKA8qTiXkjwc835ANa8HsCPqrezGkcBqc9RPVmizVolUfDmhFz5SCI7_zUcCbFHzNtD-Zx1wlPSFjiI6_eiakPi4BwlXhzrW51qv3ysRsVsXVE01icjTK2O2eRQ-8y1MpMSohzWWriliGiorsBNL3h56kkx75zbjK_K9f9tm0m7VpFehzxKLvFR1R22uGf4Rdkun6-wTTMXv8j-xFs2IZvm9LJmmbgjARWKh0i5nB5xiAabXYLfCDNreZmFfXvdzbyGr0pABwe9oWAeIB-4dIbj2pYtUQ-wyYZdmBG_b5C8fS-Y5MUTUog1AfLeBwG61VAhc6891a6t_8jeyODcEKozFgODUxv5a_OTp4JKbOlHOIRPQnz33GV0xGKUdkgg%3D%3D
,Epsilon,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=1110586&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&cs=1_d3c37b5d&cb=1677357490508&jobListingId=1008492398385&cpc=76BDADE3D6D9A820&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-03c8e32f9933741a--6NYlbfkN0BvIewDo_5-0HLPwHflXafw34g6EGQmoYCY9iGbAHcPouu_h6QMLf6D0RiPYrEVBWrXsLXELHH6uSu9UYGtfoq47tRjFCqRvemqsOQsLt380hSLBaAP-uXssWQBEndz3yhxv9wCv_BJ6-Mys6_N3ybVge0HgzHGufnUXKNw8LKgc0Rxwhipc6prczeDxYEejcuIYBal66vM53HeErEDhi6mWiCZoHx9_6sLySttVJdFwQ3v4v7RKbJ2NWAy0NhMCeYw3qpCqVnnJwxAi1rClZQZvC9Bq8yTph-KSgzo94r82W2pfHOzXSIU8ercSFA2YtE9W_S5thW8FoBqAjJxN9oceuDnTJ_BgBTVCQMPWZW9rqj1FlXgiXd9pfSQA9ALEOJYIljlrxyixOy7XVCk38sTP-lh8mJ_L4ZticJ6tZqFnuO_bjb78ntltAXPUuBeNr4ujq2mt5jIVsGMu5Eipz_hYZiTAP6Guukb8skKvIbdH8EX52NDVxhSe8NIietYymJ17KOGQ_maBMPr4DK7_gl9HvaB1g4Nm_GSLbo8mhRhdn9znk_T62nyEk6Bh4twCP5CvUDCt-CmbjjCh-7utt6cbmjNu9wl55UK1pHvLdBMBQ%3D%3D
,Tek Spikes,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=1136043&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&cs=1_63756dc2&cb=1677357490508&jobListingId=1008492582669&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-175bdf5be0abfdee-
,Upen Group Inc,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=1136043&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7e01ce8f&cb=1677357490508&jobListingId=1008492327525&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-669f5695bc97e4e5-
,PNC Financial Services Group,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=1110586&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&cs=1_8dbe1c4b&cb=1677357490508&jobListingId=1008492043688&cpc=56C4EA4A1A191A49&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-995944be817055b4--6NYlbfkN0AMofH_6zXbiqn6xehDj89HQNfpf30LHk40Y3Yl5cZTpm-EXukPQNet_K9MQV9Co4y1GblbDR8RSt5B19yqbQyowuvnEQsF1BalKKcJjpdW6I3ryy_3zhy9YD9HEu5rPFtbSd2BMsWThQ9lN6TLUv2t_Em0jDm7aNHUsn-PU6XFWwbEn4Fz3kY6mQW_iFs4pObqC9o2QyuFe5H3JBa2Lg_zGP0DqJeyHuFLQodZixYUqsYXJY9CL8YqxMpPgPBAHlAi4nSfPvVPlTmNnxFsQcEjqHB9RJnpQkFuZ8MU538YahSX87vCJIE-CuDHD7P4bGRyf4u1kPtdqrzU-XQOoVNpRe_Rfr7DXOEG4Znj4vvIy9KmVK3vAR-lYuqlLHhWGCY3bijmUYbGy9_0vCaG295XG-OCKmjYQ-0scbEb-mM-VIO7f8gvI_FfDl3O0SnrD63F3bwU28fgIJQli_BBMpjDzbGJ6Z7RFX9zbxThwM9NI7Zf4xcqokpMwsm0vx7chHDk-LgCbmVmt9swCTNO24iALFxSnb-n0p9mUMeC2c6LBZVeEn7FRxNqfLr32xXC_TO2scleTHsEK2TKGwq1Mudir6UAXJ-vxlDSXRuLRh2GRSNmlukDqhgLR79ZtSB0JLj9JhGYk8rZZpL1uEKQHn_3o8WyCP6SSug9OoHHw33cYBXAjo_uWPnCrPLUbyB9LzrcI3y5OS-ux68giV0Kk93yd7UuJ04Xvpv1iWeR8sdvVz3eFt5yyXmjQR3OksST5_nlJh9OdhAbfR5Chdg3F6nR_B7gj_8KG7y2hw4CN7c27SivNnIDs__KTPNLSv7rG6UlhEiHejCBIjm_kvKG_6FKAOo_MM2WipcNjSOuTNXy5SXzpFwPVwZ45Tog4IctlT5g6S0fxb9q-pp4JgPdNe_9ePT3exn9IPMGJ3NilDuaITtf4xJafWlb9uNG0YuDweDNQfhunGXojWhDmOp-EPukY6bIH3pqqGL7FxQvnIk_JF3sN0IbewpPqpo3GcteENLo25s6I2QKJMQ9MP-NMbMi0T98ABuT4tK55JoeThDJ-axzXm-cWC8dohgSz_F8kzbvyv9ckcBsKPxHbWdOVykmU7tTywcXhGKQY3DnsjLk4SiW2Uc0SGinsYF6ZgsYhDiw_sYZMgj8nKYN0MlILXpiTn4c-svfuRU%3D
,Insight Global,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=1110586&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&cs=1_c860cb9f&cb=1677357490508&jobListingId=1008491780741&cpc=B076152010A3B66C&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-60beb0e1d8a84d61--6NYlbfkN0BKkHZu3wF05EeDimN_p6sYpKCMArvwa95YdH7UpkaBCqc7l59ErwqcIH_6B4QXmkJ7Gv6WihmNJHYt7VNtfvQx0lhII-PxyL6iVHjWrppD7Ox8k1FwgrXCDwb9qzZurDtA6agbH-HqVIXOwhWtdhWQB6QFnkix_yfbIvtNawjs8Bu_Bef1cVe0FALiuXS9QrDIG7pne-Bmyl-pKwbZnSKkv77AKyZ7vu37CKFAEQtfdmh1whQyPKxG3EWGZZlPgF7ZlJVsKrM_BHFXmlMY8EdtDRZdNWzikLMXwnWMHxRvS92Ir4Te42479iZh6DlLsWKGLzhyZsEcvefZyxK6ac0Rm3-JeJ4LieLr_LSqA-fBgbUNEfzzkoeLHh7JfFHi9K4iNXNYxQph3gVsr5UFokEzHMjaawMfRp7eWgAfA7O5kl0ALc19KCMNnJ0AH3IIAPucCouREuIknzFs-8e_38VrDE2Elmo0O5GrG3ceLs8QCH9eHZxOQgUQLul3nF7_2XbhSrTW2GrV-qCvwSnFEXCv-3x7kKNVfC6muR_aQ8ivi8vSzuLr3Cs0WtkXI6Yz180RD7ejb1mS8Q%3D%3D
,Intellibus,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=1136043&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0f268aeb&cb=1677357490508&jobListingId=1008492792367&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-b4cbb2d5c901497c-
,TEKsystems,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=1110586&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&cs=1_1746a18c&cb=1677357490509&jobListingId=1008492298590&cpc=FB7E4A1762AE5BEC&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-75f1e8753ef85eb1--6NYlbfkN0AuKz8EBO1xHDEL7V2YF9xF3dC_I9B9i-Zw2Jh8clPMK3KTieKealHQySFBD4L6FvOLiNlcO781RG1Y6-yyQuqfALHePv68nLNRYT0S_HRfjJGDmPD9w0VNW3JdaJbVVteN4aokBiEISgTokuTjpTkVEd-x7Kc9EH9QMfSGdjfcWvHoWe_OyYffLlDWitnXKLnlQnuQqPJTVgOXoAop2e4-qspFTmEejdkaYKnP1tVBqkIGo9h-YzPB9Rz2CCoEqLbMZ25CMCy7iK8bboKAHv4k2YzTZE9PWIQrZAo3D-dmFV0o4G81wibKKxa7YOlfm4_RMO4_vrLT12YdvtCnndFwZEDSNmAJc-jpED-JjlO0XjwadlZ0txrJO14vH6kHqxQJg2em4DmEuBJUzRQVylBH1YnUE8Vri6Zpq56VwOLDv4zLjLnGlFc3YLi6NWRlx3yx5HtwXEY9X1PuaSnnQRfObO3DR3_ZUZbUkqLMs0hLXP_LgmHCNjAqaKNubTV9MjHDSboJNz3LgkZ2aGKCx0-3SW1CG8foG8oUQHQsC1sajj3sp-fK8E1C_YibxkaXGXoW4rrTHpQwLxUDugXlfJ1MesNpp0sz2oktaypEN94FEYkQ726yQdC6yIT82iSUpbhc49TgnMk4dGh13wYWW76-mok38G-h3W87x6GlvDncwfeqz0-4uiFuy8JyMTsj_PqITnCtqOGkTL5TsUn4gDvllr6_0ve_aFSPX9QIUC6SeWbWhxzh_ZIqJ2gr2xTkTj6vo23B4vlEGDXxJ_qnAWMK9Kx6H9OZ_qzZazz1He2kgJ38cW2Oxc7tXCQDymKQC3EDGM6fjoS6vd9X8PUERvUbZosbwyPPt2Vc_jjti0nsHfVfpIuZIOfBugF5ZQ23RDGHp1pEvFJaZBWGHT8uIvphpBr9TpfMSkwugj_kbbeHrTUkysSzlnbxMuTZ61rXa8f1o9aUWQLqmtJ670NKrqM1O7jUWdtN11TtD5ldxJaBTdZhPI7f6w9ACSAaxMqJ0gFRrJlKgMnfuoGADqBoIdyn1sepmuFIMcKh74kYNxvGDFaKb9UNI_BW
,CyberCoders,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=1110586&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_31da20f4&cb=1677357490509&jobListingId=1008492863801&cpc=451933188B21919D&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-d8be0cf4eed0b016--6NYlbfkN0CpFJQzrgRR8WqXWK1qKKEqALWJw739KlKqr2H-MSI4eoBlI4EFrmor2FYZMP3muM1Q3daFg5EMWYiQPaY0zTTI2gDDQyW22RW2nBuQnfXj4FUpXyk9jPGInx3eu8sFOQSGAodJIbgrn-RC77HA-OdSVBQgLCK5g6qbeoIUO1bpP1XNqIhujyNJPk5B1bCmoUHTZQeQfzuCkPBvbOFFvBi444Acn54YUM4CVFpbCjG0-rX847RnaFZ5Y-CtRUbU7io_viBF7BlxzJkmWUgaZFzGDwHlOEEqcukiRRUUycdKIpsYWmXJXVXKsoCR7dkA7gTl8Y2OvRPWVBcG44BkJN8vJtQI70oWfnEjkhYBysjwUDRWuY2XPvXcm-uLrTbiNf8JptnqwlBVBC734qZZsnxI8b6y5GIDNksAl2d9haiMCSSWWYM7tcxnyrDmJuecOqnmLajxdGP4UqnsY8TuXdmBOKDuCG7bheS03QNeyXhmu7NhVq4iFSCFzzms3QuRQ2VKFE7kAD4SE3Wezyh6pBTB23_6RPk8KZQF1KBcYXP5GY63X02q1Dc3vxDa5Jqj6p-Hb7tGtPQFSYrgC2kpcRQ8NV-qwvnTsYaTJpzx1s7g2MOnWVA7rAbp6PyCPYmiZrwV-q_0a9Bp25bBgUiSHHFwHlFRFSy7ygcVTK6dtHaBeXVq6e2lB_O9LFvJ-AHMSb2x-eM0pDxzeVPycK3LG_3UdX1FXtTDE75bMNf8v-8KUXKmZiBoP9dULmq-fsiaOVjA6yALbD9s5m-w2aTDVYPHYJ362N5r2IuoPbU6VtM_Xy7tP2ET15v-OMyfC6ikzdN_UxwDjHQih0CIW88rDJET3ZxFjorxvPB1byP6iFsQjXt9viSw3R6dirPSl5GHHD5anupjrphC_1lYkqCnfPopgIQpTdQi8IZZ5H4Rdnvyax2NJ8BhSdL_Fm260jQCZDODLqrwpUiOu0FAwA1fPmxSgQ1De2Dz9xND_2sIFi-D0QU8xjQ5oXw9vKNE0QnOqkaALRDLlG67ttVKkE25rM6ACRsU3rfKWF_CN_rR-y2hDfvoGirJEl5cJBorGia5jyS6N1GWIzBnb9EJPpyUpgHK5UAwgaD-8XE_D5l0UPaeytPb7NR080qOCWsTXsZJ5jdAdv06g69UZuJZMqzOXfAYriu3mvGjLik%3D
,OscarMike,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=1136043&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f234a5a6&cb=1677357490512&jobListingId=1008491738095&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-cd70a449ee2594fe-
,CyberCoders,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=1110586&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f517e1c7&cb=1677357490509&jobListingId=1008492609748&cpc=451933188B21919D&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-725d222c2e4d9356--6NYlbfkN0CpFJQzrgRR8WqXWK1qKKEqALWJw739KlKqr2H-MSI4eoBlI4EFrmor2FYZMP3muM03HXIQ5cmCTTUeLE_7xu-fpDhkPHfWW8ff429CQ32pxez727EfiYmNLf_udgAuAMLZyqfSZ_4UYU1LrdJCAg3r0MUE8LvJoTvSDBqqsAdRbBTQQukAb-pZ8sCZW3y8DxhIPpWgyAJxHEX0Z-FZTHrfsOgdFz82Vs4ROegEXbFVJbfjGTCZ-QtEqWVinD_Ep-KoXOtDPHleMjCWDTbnSomAme2gYeoMYmF6hY1TGgeafAwFZr2oszPgLRUQqJWVQTnDOTZaPfJP-TYrxc71yaX0IpTbWYYO71WNHGv9rx6H5o8y5AG_V2XUYPbFs2XjblshdyaiHb7EQLPcbexXnbeApkmAqxb3LGE-jEsZyVSgcVyLb_kgRnEdBkdYK2x6-ywLg0b4PCWbZq6fFtOd3pyeNZ6sPXA1S64d0rRr_lu6axz8O5cR3O8jv02xWieIE_k_LdqAAebypp5h1f0X_l45Y4formlaxIAUsFVLr-7xiBoLu_cyJs20tTxe-pp1BrPDnpvhPd4V740lQLmJx8x8fFTdZEzVJUjm86otxVOgd8dxFVBmXGcmqWVSLl6Wo3jHtiLxMPwRsE9EqCGPqKD85IjMtciqOjq4xdAhvkMNnVgoW0SoWAhluUE1AkD0c16QgLNlB0g1STbUN6xQykeQDOl9LKsnyOD9noeKg-8DkLHaRTDN603BA0n0V-_1oIKtlR3s6nuupysqPcveK5rqxmtJgMcpHz8zfoN9nX0GuK6db7xgWONMuY0XdWl0792DTVsJSuuNWi8HpvRhqEI-ZYyv7VH7MmqD4agXFH41UxtnV-Wc4UByp9P197n7E2QTtqHS3u3wP4AbC7qK8DaUIHAAfhg64P28RZD2FOUXHRWsBmWj_gGhuVtU9jm_kjgv1IF8XyC0tw-dWnq63zYZ2N6OFnsg3YUe0qLkOtjzjie4VBqVbQzJV_Zi8j2hoG4GaXAloqrBj8bM53082O-tLiN8bQIW7xuJasbMLly3c_D619NbjJDYtige8uAJJ-ylHUrqVlD6wRZJ0FEsBhwPUKcnZ_rExvnwkAk8_34KTrHXU0SnT8Xuo0NwS1M-PCtv9N7XLpco8ILmefJ8mZP7uliyY7fYVAA%3D
,Cognizant,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=1136043&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&cs=1_48ff8018&cb=1677357490509&jobListingId=1008492240228&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-85909c46ddaee6fa-
,Purple Communications Inc,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=1136043&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8b4c0b32&cb=1677357490509&jobListingId=1008492109171&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-b5bdb7c2d62d3c13-
,Match Group,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=1136043&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6c5461d7&cb=1677357490510&jobListingId=1008492035059&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-26371b2207f35aa8-
,Wipro Limited,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=1136043&s=58&guid=000001868a4c1f99ae855dd136be0471&src=GD_JOB_AD&t=SR&vt=w&cs=1_26ff6971&cb=1677357490510&jobListingId=1008492552141&jrtk=3-0-1gq54o7u8jrq1801-1gq54o7v6kf3d800-7e374d23827479aa-
